file_name,image_id,image_role,source_image_id,response_id,item_id,content_item_version_id,transformation,metadata_status,provenance_status,consent_status,storage_scope,captured_at,ingested_at
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-011__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-012__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-013__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-014__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-015__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-016__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-017__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-035__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-036__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-037__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-039__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-041__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-CAT-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-001__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-002__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-003__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-004__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-005__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-006__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-007__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-008__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-009__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-010__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-011__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-012__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-013__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-014__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-015__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-016__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-034__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-034__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-035__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-035__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-036__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-036__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-037__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-EST-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-001__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-002__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-003__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-004__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-005__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-005__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-006__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-007__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-008__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-009__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-010__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-011__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-012__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-013__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-014__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-015__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-016__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-017__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-034__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-034__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-035__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-036__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-036__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-039__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-041__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 2/HDG-2026-P1-SER-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-037__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-039__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-041__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-CAT-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-035__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-036__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-037__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-039__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-039__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-041__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-EST-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-036__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-037__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-037__response-02.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-038__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-039__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-040__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-041__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-042__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-043__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-044__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-045__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-046__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-047__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-048__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-049__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Other Bio HDR/Biology Packet 3/HDG-2026-P1-SER-050__response-01.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7046.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7047.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7048.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7049.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7050.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7051.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7052.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7053.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7054.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7055.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7056.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7057.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7058.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7059.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7060.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7061.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7062.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7063.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7064.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7065.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7066.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7067.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7068.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7069.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7070.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7071.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7072.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
Stats-HRD-2/IMG_7073.jpeg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
graphs_pdf_split_contact_sheet.jpg,,,,,,,,,owner_or_contracted_creator,rights_transferred_via_standard_platform_tos,,,
